id,shop_id,tracking,customer_id,status,created_at,collected_at,returned_at,country,notes
504,303,TN8001504,10351,0,2022-02-10T12:39:14.877073,2022-02-11T06:10:29.025415,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-25"", ""other_reason"": """"}"
505,304,TN8001505,10144,40,2022-02-13T03:24:50.96188,2022-02-14T06:10:43.844484,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-25"", ""other_reason"": """"}"
506,301,TN8001506,10495,40,2022-02-10T11:03:01.9454,2022-02-14T10:09:48.179092,2022-02-15T08:44:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
507,305,TN8001507,10014,40,2022-02-12T07:08:21.117515,2022-02-14T10:10:10.712629,2022-02-15T08:44:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-18"", ""other_reason"": ""Sizing and quality ""}"
508,301,TN8001508,10305,40,2022-02-11T13:17:37.505601,2022-02-14T06:10:36.294717,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
509,301,TN8001509,10580,40,2022-02-13T05:09:30.081027,2022-02-14T08:09:05.223592,2022-02-15T08:44:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
510,303,TN8001510,10089,0,2022-02-13T09:27:31.156526,2022-02-14T08:09:09.500742,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
511,301,TN8001511,10204,40,2022-02-13T07:35:50.965176,2022-02-14T10:10:22.835065,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
512,303,TN8001512,10457,0,2022-02-12T09:18:26.884084,2022-02-14T10:10:12.814894,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
513,305,TN8001513,10531,40,2022-02-11T06:41:48.791987,2022-02-14T05:44:51.161813,2022-02-15T08:44:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
514,301,TN8001514,10264,40,2022-02-12T10:46:52.980338,2022-02-14T10:10:13.667015,2022-02-15T08:44:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-25"", ""other_reason"": """"}"
515,301,TN8001515,10468,40,2022-02-11T12:00:57.941782,2022-02-14T06:41:52.69791,2022-02-15T08:44:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
516,305,TN8001516,10649,40,2022-02-13T07:51:18.602945,2022-02-14T10:10:23.049348,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
517,303,TN8001517,10135,60,2022-02-12T05:10:29.538084,2022-02-14T06:10:40.479623,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
518,303,TN8001518,10766,40,2022-02-12T07:53:41.045076,2022-02-14T06:10:42.216671,2022-02-15T08:44:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
519,301,TN8001519,10482,40,2022-02-13T07:33:59.429179,2022-02-14T10:10:21.949471,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
520,303,TN8001520,10623,40,2022-02-12T09:16:58.42011,2022-02-14T10:10:12.744181,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
521,305,TN8001521,10248,40,2022-02-12T04:57:52.729989,2022-02-14T08:08:55.827972,2022-02-15T08:44:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
522,304,TN8001522,10531,40,2022-02-12T04:35:50.834768,2022-02-14T08:08:54.886566,2022-02-15T08:44:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
523,305,TN8001523,10516,40,2022-02-12T04:32:07.46316,2022-02-14T08:08:54.773711,2022-02-15T08:44:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
524,305,TN8001524,10515,40,2022-02-13T09:13:20.581586,2022-02-14T06:10:51.229597,2022-02-15T08:44:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
525,304,TN8001525,10744,40,2022-02-13T05:59:06.562127,2022-02-14T06:10:47.33242,2022-02-15T08:44:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
526,303,TN8001526,10679,40,2022-02-13T09:11:44.581747,2022-02-14T08:09:08.926657,2022-02-15T08:44:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
527,305,TN8001527,10453,40,2022-02-13T10:56:29.247395,2022-02-14T10:10:26.951488,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
528,304,TN8001528,10557,40,2022-02-13T06:40:31.358496,2022-02-14T10:10:20.829494,2022-02-15T08:44:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
529,304,TN8001529,10327,40,2022-02-11T10:07:50.807986,2022-02-14T06:10:33.693151,2022-02-15T08:44:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
530,305,TN8001530,10615,40,2022-02-11T07:08:08.159966,2022-02-14T08:08:46.780234,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
531,305,TN8001531,10584,30,2022-02-12T06:38:55.015865,2022-02-14T06:10:41.488857,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
532,301,TN8001532,10361,40,2022-02-12T06:34:32.994667,2022-02-14T08:08:56.926078,2022-02-15T08:44:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
533,301,TN8001533,10217,40,2022-02-14T04:09:09.940032,2022-02-14T10:10:29.089379,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
534,301,TN8001534,10181,40,2022-02-13T09:25:40.329269,2022-02-14T08:09:09.429661,2022-02-15T08:44:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
535,301,TN8001535,10215,40,2022-02-10T10:42:43.788138,2022-02-14T10:09:48.045911,2022-02-15T08:44:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
536,303,TN8001536,10313,40,2022-02-13T08:17:47.853929,2022-02-14T08:09:08.859028,2022-02-15T08:44:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
537,303,TN8001537,10146,40,2022-02-13T12:56:15.335024,2022-02-14T04:05:37.524347,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
538,301,TN8001538,10628,20,2022-02-11T06:01:29.55987,2022-02-14T10:09:55.434073,,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
539,304,TN8001539,10162,40,2022-02-11T12:29:11.753432,2022-02-14T10:10:03.108032,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
540,303,TN8001540,10404,40,2022-02-13T08:58:23.868356,2022-02-14T06:41:23.863156,2022-02-15T08:44:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
541,304,TN8001541,10731,40,2022-02-12T02:11:33.47759,2022-02-14T10:10:04.806114,2022-02-15T08:44:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
542,304,TN8001542,10574,40,2022-02-11T12:26:02.407785,2022-02-14T08:08:50.449798,2022-02-15T08:44:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
543,304,TN8001543,10608,40,2022-02-11T08:48:15.73994,2022-02-14T14:09:41.723773,2022-02-15T08:44:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-05"", ""other_reason"": ""The colour doesn’t suit my skin colour.""}"
544,304,TN8001544,10122,40,2022-02-13T06:02:07.613775,2022-02-14T08:09:05.99739,2022-02-15T08:44:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
545,303,TN8001545,10176,40,2022-02-10T02:17:49.282985,2022-02-14T10:09:42.776504,2022-02-15T08:44:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-05"", ""other_reason"": ""Jumpsuit is too short not suitable for my height and the fabric texture is too thin. ""}"
546,305,TN8001546,10320,40,2022-02-12T02:53:58.572192,2022-02-14T08:08:52.719645,2022-02-15T08:44:00,MY,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
547,305,TN8001547,10236,40,2022-02-13T08:08:31.158716,2022-02-14T08:09:08.783492,2022-02-15T08:44:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
548,304,TN8001548,10021,20,2022-02-12T02:54:38.588679,2022-02-14T04:05:26.39203,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
549,304,TN8001549,10598,40,2022-01-07T07:56:04.794886,2022-01-14T10:09:29.184357,2022-02-15T08:02:59.069244,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
550,304,TN8001550,10221,40,2022-02-09T03:27:16.46317,2022-02-10T08:55:28.240673,2022-02-15T07:33:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
551,305,TN8001551,10000,40,2022-02-07T07:51:00,2022-02-15T03:58:00,2022-02-15T03:58:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
552,301,TN8001552,10119,40,2022-02-10T08:52:57.844243,2022-02-11T06:25:33.788366,2022-02-15T01:11:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
553,305,TN8001553,10750,40,2022-02-11T09:36:59.861637,2022-02-14T05:00:18.673759,2022-02-15T01:11:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
554,305,TN8001554,10632,40,2022-02-10T01:42:23.475633,2022-02-14T12:08:43.806256,2022-02-15T01:11:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
555,304,TN8001555,10576,40,2022-02-09T02:59:33.091939,2022-02-14T03:04:50.920995,2022-02-15T01:11:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
556,305,TN8001556,10584,40,2022-02-10T00:28:23.095242,2022-02-14T04:05:08.855123,2022-02-15T01:11:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
557,305,TN8001557,10680,40,2022-02-10T11:37:15.332216,2022-02-11T05:39:57.72661,2022-02-14T09:47:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
558,303,TN8001558,10475,40,2022-02-05T02:50:12.657319,2022-02-10T06:15:45.679321,2022-02-14T09:47:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
559,305,TN8001559,10535,40,2022-02-10T05:07:26.015771,2022-02-11T08:05:58.253853,2022-02-14T09:47:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
560,305,TN8001560,10123,40,2022-02-10T11:04:53.830987,2022-02-11T09:05:37.091311,2022-02-14T09:47:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
561,303,TN8001561,10608,40,2022-02-10T01:23:35.447198,2022-02-10T01:26:28.380581,2022-02-14T09:47:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
562,305,TN8001562,10461,40,2022-02-11T06:00:55.040884,2022-02-11T08:06:03.107931,2022-02-14T09:47:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
563,301,TN8001563,10744,40,2022-02-10T05:38:36.155775,2022-02-11T05:24:55.264203,2022-02-14T09:47:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
564,303,TN8001564,10652,60,2022-02-10T05:36:35.471098,2022-02-11T05:24:47.805364,,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
565,303,TN8001565,10249,40,2022-02-08T08:41:22.099369,2022-02-09T10:26:56.023343,2022-02-14T09:47:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-05"", ""other_reason"": """"}"
566,305,TN8001566,10123,40,2022-02-10T13:09:15.44291,2022-02-11T08:06:01.471603,2022-02-14T09:47:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
567,301,TN8001567,10390,40,2022-02-10T12:16:03.101811,2022-02-11T09:05:40.273403,2022-02-14T09:47:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
568,305,TN8001568,10466,40,2022-02-09T13:10:54.647411,2022-02-10T06:15:48.710266,2022-02-14T09:47:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
569,305,TN8001569,10203,40,2022-02-03T13:15:28.813166,2022-02-11T05:04:49.398001,2022-02-14T09:47:00,AU,"{""reason"": ""Wrong Item"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
570,305,TN8001570,10196,40,2022-02-11T03:39:26.288181,2022-02-11T05:24:28.824475,2022-02-14T09:47:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
571,305,TN8001571,10774,40,2022-02-10T10:24:20.760534,2022-02-11T05:04:54.556529,2022-02-14T09:47:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
572,301,TN8001572,10231,40,2022-01-12T05:24:19.61357,2022-02-09T08:45:45.000679,2022-02-14T09:47:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
573,304,TN8001573,10358,40,2022-02-10T04:54:52.787433,2022-02-11T09:05:38.313256,2022-02-14T09:47:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
574,305,TN8001574,10334,50,2022-02-10T11:17:40.906833,2022-02-11T08:06:00.488926,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
575,303,TN8001575,10474,20,2022-02-10T07:10:53.468685,2022-02-11T08:05:59.05098,,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
576,305,TN8001576,10765,40,2022-02-10T09:07:11.298426,2022-02-11T07:06:44.292759,2022-02-14T09:47:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
577,303,TN8001577,10224,0,2022-02-10T10:31:46.051376,2022-02-11T06:06:47.910944,,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
578,301,TN8001578,10077,40,2022-01-22T05:29:27.88133,2022-02-09T08:46:21.664515,2022-02-14T09:47:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
579,303,TN8001579,10406,40,2022-02-10T09:02:06.03396,2022-02-11T08:05:59.210568,2022-02-14T09:47:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
580,305,TN8001580,10313,40,2022-02-10T12:30:11.500209,2022-02-11T06:06:49.052856,2022-02-14T09:47:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
581,301,TN8001581,10449,40,2022-02-08T08:44:43.558059,2022-02-11T03:06:27.080016,2022-02-14T09:47:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
582,303,TN8001582,10097,0,2022-02-10T11:12:25.375622,2022-02-11T05:12:07.951661,,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
583,305,TN8001583,10070,40,2022-02-10T06:57:09.229439,2022-02-11T08:05:58.873509,2022-02-14T09:47:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-20"", ""other_reason"": """"}"
584,305,TN8001584,10115,40,2022-02-10T04:52:37.826909,2022-02-11T08:05:57.374934,2022-02-14T09:47:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
585,303,TN8001585,10212,40,2022-01-20T09:04:45.343865,2022-02-09T08:46:12.156556,2022-02-14T09:47:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
586,305,TN8001586,10532,40,2022-02-10T05:03:33.42147,2022-02-11T05:05:01.275445,2022-02-14T09:14:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-05"", ""other_reason"": ""Returning the empty cylinders ""}"
587,303,TN8001587,10314,40,2022-02-07T04:22:00.593653,2022-02-09T02:33:31.905988,2022-02-14T09:14:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
588,305,TN8001588,10099,40,2022-01-28T17:17:00,2022-02-10T05:05:24.443284,2022-02-14T09:14:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
589,305,TN8001589,10389,40,2022-02-09T06:09:14.80196,2022-02-10T06:07:26.726437,2022-02-14T07:47:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
590,305,TN8001590,10628,40,2022-02-10T10:31:41.081707,2022-02-11T06:32:19.885709,2022-02-14T07:47:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
591,301,TN8001591,10327,40,2022-02-09T10:57:31.526652,2022-02-10T06:59:08.096265,2022-02-14T07:47:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
592,301,TN8001592,10286,40,2022-02-08T03:57:59.204474,2022-02-11T03:06:26.733333,2022-02-14T02:45:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
593,303,TN8001593,10301,40,2022-02-09T07:10:57.462501,2022-02-11T03:06:31.778556,2022-02-14T02:45:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
594,303,TN8001594,10387,40,2022-02-10T06:11:58.56245,2022-02-11T09:05:33.823835,2022-02-14T01:16:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
595,302,TN8001595,10723,40,2022-02-07T09:23:13.452333,2022-02-08T14:06:42.135193,2022-02-11T06:56:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
596,303,TN8001596,10527,40,2022-02-09T07:19:08.596683,2022-02-10T08:32:50.736192,2022-02-11T02:11:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
597,301,TN8001597,10022,40,2022-02-09T10:54:24.747525,2022-02-10T07:06:55.411415,2022-02-11T02:11:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
598,304,TN8001598,10154,40,2022-02-09T03:45:38.443659,2022-02-10T08:07:48.284424,2022-02-11T02:11:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
599,301,TN8001599,10310,20,2022-01-29T05:54:35.343314,2022-02-05T04:09:22.718003,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
600,303,TN8001600,10763,40,2022-02-08T05:49:32.281617,2022-02-09T03:45:16.213061,2022-02-10T09:06:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
601,302,TN8001601,10602,50,2022-02-09T04:29:52.544653,2022-02-09T05:06:15.584583,,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
602,304,TN8001602,10604,40,2022-02-07T05:32:28.652086,2022-02-09T08:08:21.712874,2022-02-10T09:06:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
603,304,TN8001603,10043,50,2022-02-08T10:33:17.935775,2022-02-09T07:25:38.666418,,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
604,305,TN8001604,10170,40,2022-02-08T11:42:27.659473,2022-02-09T07:57:25.812938,2022-02-10T09:06:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
605,302,TN8001605,10630,40,2022-02-07T03:28:31.896923,2022-02-08T14:06:51.370099,2022-02-10T09:06:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
606,302,TN8001606,10155,40,2022-01-31T04:40:02.442577,2022-02-04T13:07:52.50887,2022-02-10T09:06:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
607,304,TN8001607,10645,0,2022-02-08T09:14:25.323545,2022-02-09T05:06:11.17563,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
608,304,TN8001608,10421,40,2022-02-03T07:44:52.535067,2022-02-07T05:39:40.956619,2022-02-10T09:06:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
609,303,TN8001609,10386,40,2022-02-07T06:32:12.584208,2022-02-08T05:05:27.982681,2022-02-10T06:50:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2021-12-13"", ""other_reason"": """"}"
610,303,TN8001610,10756,40,2022-02-06T08:39:20.349252,2022-02-07T05:34:28.64726,2022-02-10T06:50:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
611,302,TN8001611,10612,40,2022-02-04T02:39:58.41705,2022-02-07T11:07:33.33319,2022-02-10T06:50:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
612,305,TN8001612,10612,40,2022-02-08T02:21:54.644015,2022-02-09T06:07:29.781857,2022-02-10T06:50:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
613,303,TN8001613,10157,40,2022-02-08T05:01:47.249383,2022-02-09T07:41:55.448042,2022-02-10T06:35:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
614,301,TN8001614,10374,40,2022-01-12T08:10:00,2022-02-04T07:05:00,2022-02-09T13:28:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
615,302,TN8001615,10143,10,2022-01-24T06:00:00,2022-01-25T10:46:00,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
616,304,TN8001616,10448,40,2021-12-02T03:28:00,2022-02-09T13:27:00,2022-02-09T13:27:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
617,305,TN8001617,10237,40,2022-01-17T10:35:00,2022-01-18T11:20:00,2022-02-09T13:27:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
618,303,TN8001618,10373,40,2022-01-14T04:50:11.17797,2022-01-20T06:42:23.431366,2022-02-09T09:12:39.576772,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
619,302,TN8001619,10447,40,2022-01-17T10:33:54.976007,2022-01-18T11:59:56.264696,2022-02-09T09:12:38.733909,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
620,304,TN8001620,10563,40,2022-01-17T05:42:04.870731,2022-01-20T06:42:35.541841,2022-02-09T09:12:38.559277,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
621,301,TN8001621,10544,40,2022-02-06T11:57:42.604975,2022-02-07T07:57:43.458427,2022-02-09T08:33:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
622,302,TN8001622,10371,40,2022-02-08T04:17:42.280256,2022-02-08T14:06:55.828244,2022-02-09T08:33:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-01-22"", ""other_reason"": """"}"
623,303,TN8001623,10766,40,2022-02-05T03:13:59.593743,2022-02-07T05:06:05.25854,2022-02-09T08:33:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-18"", ""other_reason"": """"}"
624,303,TN8001624,10406,40,2022-02-07T09:39:36.382583,2022-02-08T05:28:11.867325,2022-02-09T08:33:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
625,303,TN8001625,10098,40,2022-02-07T11:15:07.743498,2022-02-08T04:01:12.393667,2022-02-09T08:33:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
626,303,TN8001626,10618,50,2022-02-07T09:52:55.208221,2022-02-08T07:03:16.128634,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
627,301,TN8001627,10274,40,2022-02-07T11:13:47.235336,2022-02-08T04:29:10.57732,2022-02-09T08:33:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
628,301,TN8001628,10264,30,2022-02-07T05:25:04.950911,2022-02-08T05:05:40.505669,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
629,304,TN8001629,10243,40,2022-02-07T09:28:19.683723,2022-02-08T14:06:48.609054,2022-02-09T08:33:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
630,304,TN8001630,10002,40,2022-02-06T12:44:49.682778,2022-02-07T05:06:12.857108,2022-02-09T08:33:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
